title,equation_latex,main_category,notes
Net Present Value,\text{NPV} = \sum_{t=0}^{n} \frac{\text{CF}_{t}}{\left(1 + r\right)^{t}},Corporate Finance - Capital Budgeting,"This equation calculates the net present value of an investment. NPV represents the total value created by the investment, CF_t are cash flows at time t, r is the discount rate, and n is the project life. Positive NPV indicates value creation. NPV directly measures value creation in dollar terms."
Capital Asset Pricing Model for Projects,r_{project} = r_{f} + beta_{project} \times \text{MRP},Corporate Finance - Capital Budgeting,"This equation calculates the appropriate discount rate for a project using CAPM principles. r_project represents the project required return, r_f is the risk-free rate, beta_project measures the project's systematic risk, and MRP is the market risk premium."
Replacement Chain Analysis,Choose project with higher equivalent annual annuity,Corporate Finance - Capital Budgeting,This equation guides replacement chain analysis for mutually exclusive projects with different lives. Projects are compared by converting their NPVs to equivalent annual annuities using the WACC. This ensures fair comparison of unequal-lived investments.
Binomial Tree Up Factor,u = exp(\text{sigma} \times sqrt(delta t)),Numerical Methods,This equation calculates the up factor in a binomial tree. u represents the multiplicative factor for an up move
Binomial Tree Down Factor,d = 1 / u = exp(-\text{sigma} \times sqrt(delta t)),Numerical Methods,This equation calculates the down factor in a binomial tree. d represents the multiplicative factor for a down move
Binomial Tree Risk-Neutral Probability,p = (exp(r \times delta t) - d) / (u - d),Numerical Methods,This equation calculates the risk-neutral probability of an up move in a binomial tree. p represents the probability
Binomial Tree Option Price,Option = exp(-r \times delta t) \times (p \times Option_{up} + (1 - p) \times Option_{down}),Numerical Methods,This equation calculates the option price at each node using backward induction. Option represents the discounted expected value under risk-neutral probabilities
Cox-Ross-Rubinstein Parameters,u = exp(\text{sigma} \times sqrt(delta t)),Numerical Methods, p = 0.5 * (exp(r * delta t) - d) / (u - d)
Jarrow-Rudd Parameters,u = exp((r - 0.5 \times \text{sigma}^{2}) \times delta t + \text{sigma} \times sqrt(delta t)),Numerical Methods, p = 0.5
Trinomial Tree Up Factor,u = exp(lambda \times \text{sigma} \times sqrt(delta t)),Numerical Methods,This equation calculates the up factor in a trinomial tree. u represents the multiplicative factor for an up move
Trinomial Tree Down Factor,d = exp(-lambda \times \text{sigma} \times sqrt(delta t)),Numerical Methods,This equation calculates the down factor in a trinomial tree. d represents the multiplicative factor for a down move. Trinomial trees have three branches (up
Trinomial Tree Middle Factor,m = 1,Numerical Methods,This equation defines the middle factor in a trinomial tree. m represents the multiplicative factor for no change in the underlying price. The middle branch allows for the possibility of no movement in the underlying asset
Trinomial Tree Probabilities,p_{u} = (a - (b - c)) / (a - c),Numerical Methods, p_d = 1 - p_u - p_m
Finite Difference Explicit Scheme,V_{i,Numerical Methods,j} + b_j * V_{i
Finite Difference Implicit Scheme,a_{j} \times V_{i-1,Numerical Methods,j+1} + c_j * V_{i+1
Crank-Nicolson Scheme,0.5 \times (a_{j} \times V_{i-1,Numerical Methods,j+1} + c_j * V_{i+1
Monte Carlo Option Price,Option = exp(-r \times T) \times (1/N) \times sum_{i=1}^{N} Payoff_{i},Numerical Methods,This equation calculates the option price using Monte Carlo simulation. Option represents the discounted average payoff
Monte Carlo Standard Error,SE = sigma_{payoff} / sqrt(N),Numerical Methods,This equation calculates the standard error of the Monte Carlo estimate. SE represents the standard error
Variance Reduction: Antithetic Variates,Var((X + X')/2) = 0.5 \times (Var(X) + Var(X') + 2 \times Cov(X,Numerical Methods,Numerical Methods - Option Pricing Methods
Variance Reduction: Control Variates,Var(X_{cv}) = Var(X) - 2 \times Cov(X,Numerical Methods, Y)^2 / Var(Y)^2
Quasi-Monte Carlo,Error = O \times ((log N)^{d} / N),Numerical Methods,This equation gives the convergence rate of quasi-Monte Carlo methods. The error decreases as O((log N)^d / N) instead of O(1/sqrt(N)) for standard Monte Carlo
Longstaff-Schwartz Algorithm,Continuation Value = sum_{i=1}^{M} w_{i} \times L_{i}(S_{t}),Numerical Methods,This equation defines the continuation value in the Longstaff-Schwartz algorithm for American options. Continuation Value represents the expected value of continuing rather than exercising
Least Squares Monte Carlo,LSM = argmin_{b} sum_{i=1}^{M} (Discounted Payoff_{i} - sum_{j=1}^{K} b_{j} \times L_{j}(S_{t_{i}}))^{2},Numerical Methods,This equation defines the least squares problem in LSM. LSM estimates the coefficients b_j to minimize the squared error between discounted payoffs and basis function values. LSM is the standard method for pricing American options with Monte Carlo.
Newton-Raphson Method,x_{n+1} = x_{n} - f \times (x_{n}) / f'(x_{n}),Numerical Methods,This equation defines the Newton-Raphson method for root finding. x_{n+1} represents the next approximation
Bisection Method,x_{n+1} = (a_{n} + b_{n}) / 2,Numerical Methods,This equation defines the bisection method for root finding. x_{n+1} is the midpoint of the interval [a_n
Implied Volatility Newton-Raphson,sigma_{n+1} = sigma_{n} - (C \times (sigma_{n}) - C_{market}) / vega(sigma_{n}),Numerical Methods,This equation calculates implied volatility using Newton-Raphson. sigma_{n+1} is the updated volatility
Brent's Method,Combines bisection,Numerical Methods, and inverse quadratic interpolation
Gradient Descent,x_{n+1} = x_{n} - alpha \times nabla f \times (x_{n}),Numerical Methods,This equation defines gradient descent for optimization. x_{n+1} represents the next iterate
Stochastic Gradient Descent,x_{n+1} = x_{n} - alpha_{n} \times nabla f_{i}(x_{n}),Numerical Methods,This equation defines SGD for optimization with large datasets. x_{n+1} represents the next iterate
Levenberg-Marquardt Algorithm,(J^{T} \times J + lambda \times diag(J^{T} \times J)) \times delta = J^{T} \times (y - f \times (x)),Numerical Methods,This equation defines the Levenberg-Marquardt algorithm for nonlinear least squares. J is the Jacobian
Calibration Objective Function,min_{theta} sum_{i=1}^{N} w_{i} \times (Model Price_{i}(theta) - Market Price_{i})^{2},Numerical Methods,This equation defines the calibration objective function. The goal is to find model parameters theta that minimize the weighted sum of squared errors between model prices and market prices. Calibration is essential for making models match market data.
Model Risk,MR = |Model Price - Market Price| / Market Price,Numerical Methods,This equation calculates model risk as the percentage error between model and market prices. MR represents the model risk
Backtesting,Hit Ratio = (Number of Correct Predictions) / (Total Predictions),Numerical Methods,This equation calculates the hit ratio for backtesting a model. Hit Ratio represents the proportion of correct predictions. Backtesting validates model performance on historical data and is essential for model validation.
Kupiec Test,LR = -2 \times ln((1 - alpha)^{N - x} \times alpha^{x} / ((1 - p)^{N - x} \times p^{x})),Numerical Methods,This equation defines the Kupiec test for VaR model validation. LR is the likelihood ratio statistic
Christoffersen Test,LR_{cc} = LR_{uc} + LR_{ind},Numerical Methods,This equation defines the Christoffersen test for VaR model validation. LR_cc is the combined likelihood ratio
Bootstrap Method,theta \times = f \times (X \times ) where X \times is a bootstrap sample,Numerical Methods,This equation defines the bootstrap method for estimating confidence intervals. theta* is the statistic calculated from the bootstrap sample X*
Jackknife Method,theta_{jackknife} = (1/N) \times sum_{i=1}^{N} theta_{(-i)},Numerical Methods,This equation defines the jackknife method for bias and variance estimation. theta_jackknife is the jackknife estimate
Cross-Validation,CV = (1/K) \times sum_{k=1}^{K} MSE_{k},Numerical Methods,This equation defines K-fold cross-validation. CV represents the cross-validation error
Regularization,L2 = lambda \times ||theta||^{2},Numerical Methods,Numerical Methods - Optimization Techniques
Akaike Information Criterion,AIC = 2k - 2 \times ln(L),Numerical Methods,This equation defines the AIC for model selection. AIC represents the Akaike Information Criterion
Bayesian Information Criterion,BIC = k \times ln(N) - 2 \times ln(L),Numerical Methods,This equation defines the BIC for model selection. BIC represents the Bayesian Information Criterion
Maximum Likelihood Estimation,theta_{MLE} = argmax_{theta} L \times (theta | X),Numerical Methods,This equation defines MLE. theta_MLE represents the parameter values that maximize the likelihood L(theta | X) given data X. MLE is a fundamental method for parameter estimation in statistical models.
Method of Moments,theta_{MM} solves E[X | theta] = sample_{mean}(X),Numerical Methods,This equation defines the method of moments. theta_MM represents parameters that match theoretical moments to sample moments. Method of moments is simpler than MLE but less efficient for many models.
Expectation-Maximization,E-step: Q \times (theta | theta^{(t)}) = E[log L \times (theta | X,Numerical Methods, theta^{(t)}]
Kalman Filter,Predict: x_{t|t-1} = F \times x_{t-1|t-1},Numerical Methods,Numerical Methods - Optimization Techniques
Particle Filter,weights_{i} proportional to likelihood(y_{t} | x_{t}^{(i)}),Numerical Methods,This equation defines the particle filter (sequential Monte Carlo) for state estimation. weights_i are the importance weights for particle i
Greeks by Finite Differences,\text{Delta} = (f \times (S + delta S) - f \times (S - delta S)) / (2 \times delta S),Numerical Methods,This equation calculates Delta using central finite differences. Delta represents the sensitivity of the option price to the underlying price. Finite differences are used when analytical Greeks are not available. Central differences are more accurate than forward/backward differences.
Gamma by Finite Differences,\text{Gamma} = (f \times (S + delta S) - 2 \times f \times (S) + f \times (S - delta S)) / (delta S)^{2},Numerical Methods,This equation calculates Gamma using finite differences. Gamma represents the second derivative of the option price with respect to the underlying price. Finite difference Gamma requires three option price evaluations.
Vega by Finite Differences,\text{Vega} = (f \times (S,Numerical Methods, sigma - delta sigma)) / (2 * delta sigma)
Adaptive Mesh Refinement,Refine grid where solution changes rapidly,Numerical Methods,This technique refines the finite difference grid in regions where the solution has high gradients (e.g.
Operator Splitting,Split PDE into simpler sub-problems,Numerical Methods,This technique splits a complex PDE into simpler sub-problems that can be solved sequentially. Operator splitting is used for multi-dimensional PDEs and PDEs with mixed derivatives
Spectral Methods,Expand solution in basis functions,Numerical Methods,This approach expands the solution in a basis of orthogonal functions (e.g.
Historical Volatility,sigma_{hist} = sqrt((1/(n-1)) \times sum_{i=1}^{n} (ln(S_{i}/S_{i-1}) - \text{mu})^{2}),Advanced Topics,This equation calculates historical volatility from price data. sigma_hist represents the historical volatility
Exponentially Weighted Moving Average,sigma_{EWMA}^{2} = lambda \times sigma_{t-1}^{2} + (1 - lambda) \times r_{t}^{2},Advanced Topics,This equation defines the EWMA volatility model. sigma_EWMA represents the EWMA volatility estimate
GARCH(1,1) Model,Advanced Topics,Advanced Topics - Volatility Modeling
GARCH(p,q) Model,Advanced Topics,Advanced Topics - Volatility Modeling
EGARCH Model,ln(sigma_{t}^{2}) = \text{omega} + alpha \times (|epsilon_{t-1}| / sigma_{t-1} - sqrt(2/pi)) + gamma \times (epsilon_{t-1} / sigma_{t-1}) + beta \times ln(sigma_{t-1}^{2}),Advanced Topics,This equation defines the EGARCH model
GJR-GARCH Model,sigma_{t}^{2} = \text{omega} + alpha \times epsilon_{t-1}^{2} + gamma \times epsilon_{t-1}^{2} \times I \times (epsilon_{t-1} < 0) + beta \times sigma_{t-1}^{2},Advanced Topics,This equation defines the GJR-GARCH model
Stochastic Volatility Model,dS_{t} = \text{mu} \times S_{t} \times dt + sqrt(v_{t}) \times S_{t} \times dW_{t}^{S},Advanced Topics,Advanced Topics - Volatility Modeling
Heston Correlation,E[dW_{t}^{S} \times dW_{t}^{v}] = rho \times dt,Advanced Topics,This equation defines the correlation between asset price and volatility shocks in the Heston model. rho represents the correlation coefficient
Heston Characteristic Function,phi(u,Advanced Topics,Advanced Topics - Volatility Modeling
SABR Model,dF_{t} = alpha_{t} \times F_{t}^{b}eta \times dW_{t}^{F},Advanced Topics,Advanced Topics - Volatility Modeling
SABR Implied Volatility,sigma_{BSM}(K) = (alpha / (F^{1-beta})) \times (z / x \times (z)) \times (1 + ((1-beta)^{2} \times alpha^{2} / (24 \times F^{2-2beta}) + rho \times beta \times nu \times alpha / (4 \times F^{1-beta}) + (2 - 3 \times rho^{2}) \times nu^{2} / 24) \times T),Advanced Topics,This equation gives the implied volatility under the SABR model. sigma_BSM represents the Black-Scholes implied volatility
Local Volatility Model,sigma_{loc}(K,Advanced Topics, T) * sqrt(1 + 2 * r * T / (K * sigma_BS(K
Dupire Formula,sigma_{loc}(K,Advanced Topics,Advanced Topics - Volatility Modeling
Poisson Process,N_{t} ~ Poisson(lambda \times t),Advanced Topics,This equation defines the Poisson process for jump arrivals. N_t represents the number of jumps by time t
Poisson Process Probability,P \times (N_{t} = n) = exp(-lambda \times t) \times (lambda \times t)^{n} / n!,Advanced Topics,This equation gives the probability of n jumps occurring by time t. The Poisson distribution has mean lambda * t and variance lambda * t. The Poisson process is the standard model for discrete events like defaults or jumps in asset prices.
Compound Poisson Process,X_{t} = sum_{i=1}^{N_{t}} Y_{i},Advanced Topics,This equation defines the compound Poisson process. X_t represents the accumulated jump size
Jump-Diffusion Model,dS_{t} = \text{mu} \times S_{t} \times dt + \text{sigma} \times S_{t} \times dW_{t} + S_{t} \times dJ_{t},Advanced Topics,This equation defines the Merton jump-diffusion model. dS_t is the asset price change
Jump Component,dJ_{t} = (exp(Y) - 1) \times dN_{t},Advanced Topics,This equation defines the jump component in the jump-diffusion model. Y is the log jump size (typically normal)
Merton Jump-Diffusion Solution,S_{t} = S_{0} \times exp((\text{mu} - 0.5 \times \text{sigma}^{2} - lambda \times (exp(mu_{J} + 0.5 \times sigma_{J}^{2}) - 1)) \times t + \text{sigma} \times W_{t} + sum_{i=1}^{N_{t}} Y_{i}),Advanced Topics,This equation gives the solution to the Merton jump-diffusion SDE. S_t represents the asset price
Kou Double Exponential Jump Model,Y_{i} ~ p \times exp(-eta_{1}) + (1 - p) \times exp(-eta_{2}),Advanced Topics,This equation defines the Kou double exponential jump size distribution. Y_i represents the log jump size
Variance Gamma Process,X_{t} = theta \times G_{t} + \text{sigma} \times W_{G_{t}},Advanced Topics,This equation defines the Variance Gamma (VG) process. X_t represents the log return
CGMY Process,X_{t} = C \times (M^{1-Y} \times \text{Gamma}(-Y,Advanced Topics, G * G_t))
Lévy Process,X_{t} = X_{0} + \text{mu} \times t + \text{sigma} \times W_{t} + J_{t},Advanced Topics,This equation defines a general Lévy process. X_t represents the process value
Lévy Measure,nu(dx) = lambda \times f_{Y}(x) dx,Advanced Topics,This equation defines the Lévy measure for jump processes. nu(dx) represents the intensity of jumps of size dx
Characteristic Function of Lévy Process,phi(u) = exp(i \times u \times \text{mu} \times t - 0.5 \times \text{sigma}^{2} \times u^{2} \times t + t \times integral_{R} (exp(i \times u \times x) - 1 - i \times u \times x \times I(|x| < 1)) \times nu(dx)),Advanced Topics,This equation defines the characteristic function of a Lévy process. phi(u) represents the characteristic function
Fourier Transform Option Pricing,C = exp(-r \times T) \times (1/2pi) \times integral_{i \times infinity}^{-i \times infinity} exp(-i \times u \times ln(K)) \times psi(u) / (i \times u) du,Advanced Topics,This equation defines option pricing using Fourier transform methods. C represents the call option price
Super-Replication Price,V_{super} = inf_{hedge} E_{Q}[hedge payoff],Advanced Topics,This equation defines the super-replication price. V_super represents the minimum cost of a hedging strategy that dominates the payoff under all scenarios. In incomplete markets
Sub-Replication Price,V_{sub} = sup_{hedge} E_{Q}[hedge payoff],Advanced Topics,This equation defines the sub-replication price. V_sub represents the maximum value of a hedging strategy that is dominated by the payoff under all scenarios. Sub-replication provides a lower bound on the option price.
No-Arbitrage Price Interval,V_{sub} <= V_{market} <= V_{super},Advanced Topics,This equation defines the no-arbitrage price interval in incomplete markets. The market price must lie between the sub-replication and super-replication prices. This interval can be wide in highly incomplete markets
Utility-Based Pricing,V = sup_{consumption} E[U \times (consumption)],Advanced Topics,This equation defines utility-based pricing. V represents the value maximizing expected utility U of consumption
Indifference Pricing,Indifference Price = E[U \times (W + payoff - price)] - E[U \times (W)],Advanced Topics,This equation defines the indifference price. The indifference price is the amount that makes the investor indifferent between holding the derivative and not holding it. Indifference pricing depends on the investor's utility function U and initial wealth W.
Entropy Risk Measure,rho(X) = (1/alpha) \times ln(E[exp(-alpha \times X)]),Advanced Topics,This equation defines the entropic risk measure. rho(X) represents the risk-adjusted value of the random payoff X
Convex Risk Measure,rho(X) = sup_{Q in Q} (E_{Q}[-X] - alpha(Q)),Advanced Topics,This equation defines a convex risk measure. rho(X) represents the risk measure
Robust Optimization,min_{x} sup_{theta in \text{Theta}} f \times (x,Advanced Topics,Advanced Topics - Incomplete Markets
Ambiguity Aversion,V = inf_{Q in Q} E_{Q}[payoff] + phi(Q),Advanced Topics,This equation defines pricing under model uncertainty (ambiguity aversion). V represents the value
Good-Deal Bounds,theta_{min} <= theta <= theta_{max},Advanced Topics,This equation defines the good-deal bounds on the market price of risk theta. The bounds restrict the set of equivalent martingale measures to those that are not too extreme. Good-deal bounds narrow the no-arbitrage price interval by excluding unrealistic pricing measures.
Minimal Martingale Measure,dW_{t}^{Q} = dW_{t}^{P} - (sigma_{t} / \text{sigma}^{2}) \times dW_{t}^{P},Advanced Topics,This equation defines the minimal martingale measure. The minimal martingale measure is the equivalent martingale measure that is closest to the physical measure in terms of relative entropy. It is used when the market price of risk is not uniquely defined.
Föllmer-Schweizer Decomposition,X_{t} = M_{t} + A_{t},Advanced Topics,This equation defines the Föllmer-Schweizer decomposition. X_t represents the discounted payoff
Mean-Variance Hedging,min E[(Payoff_{T} - Hedge_{T})^{2}],Advanced Topics,This equation defines mean-variance hedging. The objective is to minimize the mean-squared hedging error between the payoff and the hedge portfolio. Mean-variance hedging is the optimal quadratic hedging strategy in incomplete markets.
Quadratic Hedging,Hedge = delta_{t} \times S_{t} + V_{t},Advanced Topics,This equation defines quadratic hedging with a traded asset S_t and a residual value V_t. The hedge portfolio minimizes the mean-squared hedging error. Quadratic hedging is widely used when perfect hedging is impossible.
Market Price of Model Risk,lambda_{model} = (V_{model} - V_{true}) / sigma_{model},Advanced Topics,This equation defines the market price of model risk. lambda_model represents the Sharpe ratio of model risk
Model Uncertainty,V = E_{Q}[payoff] + lambda \times ModelRisk,Advanced Topics,This equation incorporates model risk into pricing. V represents the risk-adjusted value
Deep Hedging,Hedge_{theta}(S_{t}) = NeuralNetwork_{theta}(S_{t}),Advanced Topics,This equation defines deep hedging using neural networks. Hedge_theta represents the hedging strategy parameterized by theta
Reinforcement Learning for Option Pricing,V \times (S_{t},Advanced Topics, E[V(S_{t+1}
Capitalization Rate,\text{Cap} Rate = \text{NOI} / Property Value,Alternative Investments - Real Estate,"This equation calculates the capitalization rate for real estate. Cap Rate represents the initial yield on a property, NOI is net operating income, and Property Value is the purchase price or market value. Cap rate is used to compare different properties and determine if an investment is attractive based on current income."
Net Operating Income,\text{NOI} = Effective Gross Income - Operating Expenses,Alternative Investments - Real Estate,This equation calculates net operating income for real estate. NOI represents the income generated by a property after operating expenses but before debt service and taxes. Effective Gross Income includes rent and other income minus vacancy and collection losses.
Effective Gross Income,\text{EGI} = Potential Gross Income - Vacancy and Collection Losses,Alternative Investments - Real Estate,This equation calculates effective gross income for real estate. EGI represents the actual income collected from tenants after accounting for vacancy and collection losses. Potential Gross Income is the income if all units were occupied at full rent.
Gross Rent Multiplier,\text{GRM} = Property Price / Annual Gross Rent,Alternative Investments - Real Estate,"This equation calculates the gross rent multiplier for real estate. GRM represents how many years of gross rent would be needed to pay for the property. A lower GRM indicates a potentially better investment, though this is a rough metric that doesn't account for expenses."
Cash-on-Cash Return,\text{CoC} = Annual Cash Flow / Total Cash Invested,Alternative Investments - Real Estate,"This equation calculates cash-on-cash return for real estate. CoC represents the annual return on the actual cash invested, Annual Cash Flow is after all expenses and debt service, and Total Cash Invested includes down payment and closing costs."
Capital Recovery Factor,\text{CRF} = r \times (1 + r)^{n} / ((1 + r)^{n} - 1),Alternative Investments - Real Estate,"This equation calculates the capital recovery factor for mortgage amortization. CRF represents the mortgage payment as a percentage of the loan amount, r is the periodic interest rate, and n is the number of periods. This factor is used in real estate finance calculations."
Vacancy Rate,Vacancy Rate = Vacant Units / Total Units,Alternative Investments - Real Estate,"This equation calculates the vacancy rate for a property. Vacancy Rate represents the percentage of units that are unoccupied, Vacant Units is the count of empty units, and Total Units is the total number of units. Vacancy impacts effective gross income and NOI."
Debt Service Coverage Ratio,\text{DSCR} = \text{NOI} / Annual Debt Service,Alternative Investments - Real Estate,"This equation calculates the debt service coverage ratio. DSCR represents the ability to cover debt obligations from operating income, NOI is net operating income, and Annual Debt Service is the total principal and interest payments. Lenders typically require DSCR > 1.2."
Loan-to-Value Ratio,\text{LTV} = Loan Amount / Property Value,Alternative Investments - Real Estate,"This equation calculates the loan-to-value ratio. LTV represents the percentage of the property value financed by debt, Loan Amount is the mortgage principal, and Property Value is the purchase price or appraisal. LTV affects interest rates and loan eligibility."
Internal Rate of Return (Real Estate),0 = sum_{t=1}^{n} CF_{t} / (1 + \text{IRR})^{t} - Initial Investment,Alternative Investments - Real Estate,"This equation calculates IRR for real estate investments. IRR represents the annualized return accounting for all cash flows including operating income, capital expenditures, refinancing, and sale. Real estate IRR typically targets 10-15%. IRR can have multiple solutions for unconventional cash flows."
Multiple on Invested Capital,\text{MOIC} = Total Distributions / Total Equity Invested,Alternative Investments - Private Equity,"This equation calculates the multiple on invested capital. MOIC represents the total return as a multiple of the initial investment, Total Distributions include all cash flows to investors, and Total Equity Invested is the total capital called. MOIC is commonly reported by private equity firms."
Public Market Equivalent,\text{LPME} = sum_{t=1}^{n} CF_{t} \times (1 + r_{benchmark})^{T}-t / Initial Investment,Alternative Investments - Private Equity,"This equation calculates the public market equivalent. LPME represents the multiple achieved relative to a public market benchmark, CF_t are distributions, r_benchmark is the benchmark return, and Initial Investment is the capital deployed. This compares PE performance to public markets."
Limited Partner Commitment,\text{LP} Commitment = Fund Size \times \text{LP} Percentage,Alternative Investments - Private Equity,"This equation calculates the commitment from limited partners. LP Commitment represents the capital pledged by LPs to the fund, Fund Size is the total target capital, and LP Percentage is the LP's ownership percentage. LPs commit capital that is drawn down over time."
General Partner Carried Interest,\text{GP} Carried Interest = 20% \times (Total Distributions - Return of Capital),Alternative Investments - Private Equity,"This equation calculates the general partner carried interest. GP Carried Interest represents the profit share for the GP, which is typically 20% of profits after LPs receive their return of capital. This aligns GP and LP incentives."
Catch-Up Provision,\text{LP} receives 80% until \text{LP} Return of Capital,Alternative Investments - Private Equity,"This equation describes the catch-up provision in PE compensation. After the catch-up, the GP receives a higher percentage (typically 40-50%) until the preferred return is met. This accelerates GP compensation after LPs recover their investment."
Preferred Return,\text{LP} Preferred Return = Initial Investment \times Preferred Rate \times Time,Alternative Investments - Private Equity,"This equation calculates the preferred return for LPs. LP Preferred Return represents the return that must be paid to LPs before the GP participates in profits, typically 8% annually. This is a key term in PE partnership agreements."
Management Fee,Management Fee = Fund Size \times Fee Rate,Alternative Investments - Private Equity,"This equation calculates the annual management fee. Management Fee represents the fee paid to the GP for managing the fund, typically 1.5-2% of committed capital in early years and 0.5-1% of invested capital in later years."
Sharpe Ratio for Hedge Funds,Sharpe = (Strategy Return - Risk-Free Rate) / Strategy Volatility,Alternative Investments - Hedge Funds,"This equation calculates the Sharpe ratio for hedge fund strategies. Sharpe represents risk-adjusted return, Strategy Return is the absolute return, Risk-Free Rate is the benchmark, and Strategy Volatility is the standard deviation of returns. Hedge fund Sharpe ratios often look attractive due to low volatility."
Sortino Ratio,Sortino = (R_{p} - R_{f}) / sigma_{down},Alternative Investments - Hedge Funds,"This equation calculates the Sortino ratio, a downside risk measure. Sortino represents return per unit of downside risk, R_p is portfolio return, R_f is the risk-free rate, and sigma_down is the standard deviation of negative returns. This is preferred for asymmetric return distributions."
Calmar Ratio,Calmar = Annual Return / Maximum Drawdown,Alternative Investments - Hedge Funds,"This equation calculates the Calmar ratio for hedge funds. Calmar represents return per unit of maximum drawdown, Annual Return is the average annual return, and Maximum Drawdown is the largest peak-to-trough decline. This is particularly relevant for trend-following strategies."
Information Ratio,\text{IR} = (Portfolio Return - Benchmark Return) / Tracking Error,Alternative Investments - Hedge Funds,"This equation calculates the information ratio for hedge funds. IR represents active return per unit of tracking error, which measures how consistently a strategy outperforms its benchmark. Higher IR indicates better skill."
Maximum Drawdown,\text{MDD} = max_{t in [0,T]} (Peak_t - Trough_t) / Peak_t,"Alternative Investments - Hedge Funds,This equation calculates the maximum drawdown for hedge funds. MDD represents the largest peak-to-trough decline, Peak_t is the maximum value before the decline, and Trough_t is the lowest value after. Drawdown risk is crucial for evaluating hedge fund strategies."
Sterling Ratio,Sterling = (R_{p} - R_{f}) / Average Drawdown,Alternative Investments - Hedge Funds,"This equation calculates the Sterling ratio. Sterling represents return per unit of average drawdown, R_p is portfolio return, R_f is risk-free rate, and Average Drawdown is the mean of all drawdowns. This complements maximum drawdown with average severity."
Burke Ratio,Burke = (R_{p} - R_{f}) / sqrt(sum(Drawdown_{i}^{2})),Alternative Investments - Hedge Funds,"This equation calculates the Burke ratio. Burke represents return per unit of root-mean-square drawdown, which weights larger drawdowns more heavily. This is a more conservative measure of drawdown risk."
CTA Strategy Return,R_{CTA} = sum_{i=1}^{n} w_{i} \times R_{strategy},i,"Alternative Investments - Hedge Funds,This equation calculates the return of a multi-strategy CTA. R_CTA represents the overall CTA return, w_i are the strategy weights, and R_strategy,i are the returns of individual strategies. CTA strategies often include trend-following across multiple asset classes."
Managed Futures Exposure,Exposure = sum_{i=1}^{n} w_{i} \times (1 + beta_{i}) \times V_{i} / Total Vol,Alternative Investments - Hedge Funds,"This equation calculates the effective exposure of a managed futures portfolio. Exposure represents the systematic market exposure, w_i are positions, beta_i are market betas, V_i are notional values, and Total Vol is the portfolio volatility. Managed futures can have high effective leverage."
Equity Market Neutral Return,R_{EMN} = alpha + sum beta_{j} \times F_{j} + epsilon,Alternative Investments - Hedge Funds,"This equation models the return of an equity market neutral strategy. R_EMN represents the strategy return, alpha is the stock selection skill, beta_j are factor exposures, F_j are factor returns, and epsilon is the idiosyncratic return. Market neutral means zero net market beta."
Convertible Bond Delta,Delta_{CB} = (1 - R) \times Delta_{option} / (1 - R + Delta_{option}),Alternative Investments - Structured Products,"This equation approximates the delta of a convertible bond. Delta_CB represents the sensitivity to the underlying stock, R is the recovery rate, and Delta_option is the option delta. Convertible bonds have option-like payoffs."
Contingent Convertible (CoCo) Trigger,Trigger = min( CET1 Ratio, Capital Ratio," Discretionary,Alternative Investments - Structured Products,This equation defines the trigger for contingent convertible bonds. Trigger represents when the CoCo converts to equity or takes a loss, CET1 Ratio is the core equity tier 1 capital ratio, Capital Ratio is total capital ratio, and Discretionary allows issuer intervention."
Tranche Attachment Point,Attachment = Loss Level where Tranche begins to absorb losses,Alternative Investments - Structured Products,This equation defines the attachment point of a structured product tranche. Attachment represents the percentage loss level at which the tranche starts absorbing losses. Lower attachment points mean higher risk and higher yield.
Tranche Detachment Point,Detachment = Attachment + Tranche Width,Alternative Investments - Structured Products,This equation defines the detachment point of a structured product tranche. Detachment represents the percentage loss level at which the tranche is completely wiped out. The tranche absorbs losses between attachment and detachment.
Expected Tranche Loss,ETL = integral_{Attach}^{Detach} Loss \times PDF(Loss) dLoss,Alternative Investments - Structured Products,"This equation calculates the expected loss on a structured product tranche. ETL represents the average loss the tranche will incur, PDF(Loss) is the probability density of portfolio losses, and integration is from attachment to detachment. This is key for pricing and risk management."
Subordination Level,Subordination = Attachment Point / Total Portfolio,Alternative Investments - Structured Products,"This equation calculates the subordination level of a tranche. Subordination represents how much of the portfolio is junior to the tranche, Attachment Point is the loss level where the tranche starts absorbing losses, and Total Portfolio is the full notional. Higher subordination means lower risk."
Waterfall Distribution,Senior = max(0, Available - Junior),"Alternative Investments - Structured Products,This equation describes the waterfall distribution in structured products. Senior tranche payments are the remaining cash flow after satisfying junior tranche requirements. Junior tranches absorb losses first, providing credit enhancement to seniors."
Collateral Coverage,Coverage = Collateral Value / Senior Tranche Notional,Alternative Investments - Structured Products,"This equation calculates the collateral coverage for a structured product. Coverage represents how well the collateral backs the senior tranche, Collateral Value is the mark-to-market value of assets, and Senior Tranche Notional is the senior tranche size. Coverage below 100% increases senior risk."
Covered Interest Parity,F = S \times (1 + r_{domestic}) / (1 + r_{foreign}),Currency and FX - Forward Rates,"This equation defines covered interest parity. F represents the forward exchange rate, S is the spot exchange rate, r_domestic is the domestic interest rate, and r_foreign is the foreign interest rate. CIP must hold to prevent arbitrage opportunities in the foreign exchange market."
