title,equation_latex,main_category,notes
Terminal Value (Gordon Growth),\text{TV} = F \times C \times F_{n+1} / (\text{WACC} - g),Corporate Finance - Valuation,"This equation calculates terminal value using the Gordon growth model. TV represents the present value of all future free cash flows beyond the projection period, FCF_{n+1} is the first year post-projection free cash flow, WACC is the discount rate, and g is the perpetual growth rate. Terminal value often accounts for 60-80% of total firm value."
Terminal Value (Exit Multiple),\text{TV} = EBI \times T \times DA_{exit} * E \times V_{Multiple},Corporate Finance - Valuation,"This equation calculates terminal value using an exit multiple. TV represents the terminal value, EBITDA_{exit} is the projected EBITDA at the exit date, and EV_Multiple is the industry benchmark multiple. This method is widely used in private equity and investment banking."
Free Cash Flow to Firm,\text{FCFF} = \text{EBIT} * (1 - T) + \text{D&A} - C \times apE \times x - C \times h \times a \times n \times ge i \times n NWC,Corporate Finance - Valuation,"This equation calculates free cash flow to the firm. FCFF represents the cash available to all investors after reinvestment, EBIT is earnings before interest and taxes, T is the tax rate, D&A is depreciation and amortization, CapEx is capital expenditure, and Change in NWC is the change in net working capital."
Free Cash Flow to Equity,\text{FCFE} = Net I \times n \times c \times o \times me + \text{D&A} - C \times apE \times x + Net Bo \times r \times r \times o \times w \times i \times n \times g - C \times h \times a \times n \times ge i \times n NWC,Corporate Finance - Valuation,"This equation calculates free cash flow to equity. FCFE represents the cash available to equity holders after all expenses, debt payments, and reinvestments. Net Income is the starting point, D&A is added back, CapEx and working capital changes are subtracted, and net borrowing is added."
Earnings Before Interest and Taxes,\text{EBIT} = Reven \times ue - COG \times S - Oper \times a \times t \times i \times n \times g E \times xpen \times ses,Corporate Finance - Valuation,"This equation calculates earnings before interest and taxes. EBIT represents the operating profit of the company, Revenue is total sales, COGS is cost of goods sold, and Operating Expenses include SG&A, R&D, and other operating costs. EBIT is used in valuation multiples and DCF analysis."
Net Operating Profit After Tax,\text{NOPAT} = \text{EBIT} * (1 - T),Corporate Finance - Valuation,"This equation calculates net operating profit after tax. NOPAT represents the operating profit available to all investors after taxes, EBIT is operating profit, and T is the tax rate. NOPAT is used in EVA calculations and measures the true operating performance."
Economic Value Added,\text{EVA} = \text{NOPAT} - (\text{WACC} * C \times api \times t \times a \times l),Corporate Finance - Valuation,"This equation calculates Economic Value Added. EVA represents the value created by the company above its cost of capital, NOPAT is net operating profit after tax, WACC is the weighted average cost of capital, and Capital is the invested capital. Positive EVA indicates value creation."
Return on Invested Capital,\text{ROIC} = \text{NOPAT} / I \times nves \times ted C \times api \times t \times a \times l,Corporate Finance - Valuation,"This equation calculates return on invested capital. ROIC represents the return on all capital invested in the business, NOPAT is net operating profit after tax, and Invested Capital is total debt plus equity minus cash. ROIC measures how efficiently the company uses its capital."
Price to Earnings Ratio,P/E = P \times r \times i \times ce per S \times h \times a \times re / E \times a \times r \times n \times i \times n \times g \times s per S \times h \times a \times re,Corporate Finance - Valuation,"This equation calculates the price-to-earnings ratio. P/E represents how much investors pay per dollar of earnings, Price per Share is the stock price, and Earnings per Share is net income divided by shares outstanding. P/E is the most common valuation multiple."
Enterprise Value to EBITDA,E \times V/\text{EBITDA} = E \times n \times terpr \times i \times se V \times a \times l \times ue / \text{EBITDA},Corporate Finance - Valuation,"This equation calculates the EV to EBITDA multiple. EV/EBITDA represents the enterprise value relative to operating cash generation, Enterprise Value is total firm value, and EBITDA is earnings before interest, taxes, depreciation, and amortization. This multiple is useful for comparing companies with different capital structures."
Price to Book Ratio,P/B = P \times r \times i \times ce per S \times h \times a \times re / Bo \times o \times k V \times a \times l \times ue per S \times h \times a \times re,Corporate Finance - Valuation,"This equation calculates the price-to-book ratio. P/B represents how much investors pay per dollar of book value, Price per Share is the stock price, and Book Value per Share is total equity divided by shares outstanding. P/B is particularly relevant for financial institutions."
Price to Sales Ratio,P/S = M \times a \times r \times ket C \times ap / T \times o \times t \times a \times l Reven \times ue,Corporate Finance - Valuation,"This equation calculates the price-to-sales ratio. P/S represents the market capitalization relative to annual revenue, Market Cap is equity value, and Total Revenue is annual sales. P/S is useful for unprofitable companies and early-stage businesses."
EV to Sales Ratio,E \times V/S \times a \times les = E \times n \times terpr \times i \times se V \times a \times l \times ue / T \times o \times t \times a \times l Reven \times ue,Corporate Finance - Valuation,"This equation calculates the enterprise value to sales ratio. EV/Sales represents the total firm value relative to annual revenue, which is useful for comparing companies with different capital structures and profitability levels."
Sustainable Growth Rate,g = \text{ROE} * Reten \times t \times i \times o \times n Ra \times t \times i \times o,Corporate Finance - Valuation,"This equation calculates the sustainable growth rate. g represents the maximum growth rate a company can achieve without additional financing, ROE is return on equity, and Retention Ratio is the proportion of earnings retained (1 - dividend payout ratio)."
Return on Equity,\text{ROE} = Net I \times n \times c \times o \times me / S \times h \times a \times reh \times o \times l \times der \times s' E \times q \times u \times i \times t \times y,Corporate Finance - Valuation,"This equation calculates return on equity. ROE represents how much profit the company generates per dollar of equity investment, Net Income is after all expenses and taxes, and Shareholders' Equity is total assets minus total liabilities. ROE is a key measure of profitability."
Return on Assets,\text{ROA} = Net I \times n \times c \times o \times me / T \times o \times t \times a \times l As \times set \times s,Corporate Finance - Valuation,"This equation calculates return on assets. ROA represents how much profit the company generates per dollar of assets, Net Income is after all expenses, and Total Assets is the sum of current and non-current assets. ROA measures overall asset efficiency."
Dividend Payout Ratio,D \times PR = D \times ivi \times den \times d \times s per S \times h \times a \times re / E \times a \times r \times n \times i \times n \times g \times s per S \times h \times a \times re,Corporate Finance - Valuation,"This equation calculates the dividend payout ratio. DPR represents the percentage of earnings paid as dividends, Dividends per Share is the annual dividend, and Earnings per Share is net income per share. A higher payout ratio means less earnings are retained for reinvestment."
Retention Ratio,Reten \times t \times i \times o \times n Ra \times t \times i \times o = 1 - D \times ivi \times den \times d P \times a \times y \times o \times u \times t Ra \times t \times i \times o,Corporate Finance - Valuation,This equation calculates the retention ratio. Retention Ratio represents the proportion of earnings retained in the business rather than paid as dividends. Higher retention ratios indicate the company is reinvesting more earnings for future growth.
Gordon Growth Model,P_{0} = D_{1} / (r - g),Corporate Finance - Valuation,"This equation calculates the intrinsic value of a stock using the constant growth dividend model. P_0 represents the current stock price, D_1 is the expected dividend next period, r is the required return on equity, and g is the constant dividend growth rate. This model assumes perpetual constant growth."
Two-Stage Dividend Discount Model,P_{0} = s \times u \times m_{t=1}^{n} D_{t} / (1 + r)^{t} + P_{n} / (1 + r)^{n},Corporate Finance - Valuation,"This equation calculates the intrinsic value using a two-stage dividend model. P_0 represents the stock price, D_t are dividends in the high-growth stage, r is the discount rate, and P_n is the terminal price calculated using Gordon growth at the end of year n."
Discounted Cash Flow Valuation,V_{0} = s \times u \times m_{t=1}^{n} F \times C \times F_{t} / (1 + \text{WACC})^{t} + \text{TV} / (1 + \text{WACC})^{n},Corporate Finance - Valuation,"This equation calculates the enterprise value using DCF analysis. V_0 represents the current firm value, FCF_t are projected free cash flows, WACC is the discount rate, and TV is the terminal value. DCF is the fundamental valuation methodology in finance."
Internal Rate of Return,0 = s \times u \times m_{t=0}^{n} C \times F_{t} / (1 + \text{IRR})^{t},Corporate Finance - Capital Budgeting,This equation defines the internal rate of return. IRR represents the discount rate that makes the NPV of all cash flows equal to zero. CF_t are the cash flows at time t. IRR is widely used in capital budgeting decisions. IRR can have multiple solutions for unconventional cash flows.
Profitability Index,\text{PI} = (\text{NPV} + I \times n \times i \times t \times i \times a \times l I \times nves \times t \times men \times t) / I \times n \times i \times t \times i \times a \times l I \times nves \times t \times men \times t = 1 + \text{NPV} / I \times n \times i \times t \times i \times a \times l I \times nves \times t \times men \times t,Corporate Finance - Capital Budgeting,"This equation calculates the profitability index. PI represents the benefit-cost ratio of an investment, NPV is the net present value, and Initial Investment is the upfront capital required. Projects with PI greater than 1 are acceptable."
Modified Internal Rate of Return,M \times \text{IRR} = ((\text{FV} o \times f po \times s \times i \times t \times ive c \times a \times s \times h f \times l \times o \times w \times s / \text{PV} o \times f neg \times a \times t \times ive c \times a \times s \times h f \times l \times o \times w \times s)^{1/n} - 1) * (1 + r_{f} / r_{w}),Corporate Finance - Capital Budgeting,This equation calculates the modified internal rate of return. MIRR addresses some limitations of the standard IRR by assuming reinvestment at the cost of capital. FV of positive cash flows is compounded at the reinvestment rate.
Payback Period,P \times a \times y \times b \times a \times c \times k = T \times i \times me w \times hen c \times u \times m \times u \times l \times a \times t \times ive c \times a \times s \times h f \times l \times o \times w bec \times o \times mes po \times s \times i \times t \times ive,Corporate Finance - Capital Budgeting,"This equation defines the payback period. Payback represents the time required to recover the initial investment. Simple payback ignores the time value of money, while discounted payback uses discounted cash flows."
Discounted Payback Period,D \times i \times s \times c \times o \times u \times n \times ted P \times a \times y \times b \times a \times c \times k = T \times i \times me w \times hen c \times u \times m \times u \times l \times a \times t \times ive d \times i \times s \times c \times o \times u \times n \times ted c \times a \times s \times h f \times l \times o \times w bec \times o \times mes po \times s \times i \times t \times ive,Corporate Finance - Capital Budgeting,This equation defines the discounted payback period. Discounted Payback represents the time to recover the initial investment using discounted cash flows. This metric accounts for the time value of money.
Net Present Value,\text{NPV} = \sum_{t=0}^{n} \frac{\text{CF}_{t}}{\left(1 + r\right)^{t}},Corporate Finance - Capital Budgeting,"This equation calculates the net present value of an investment. NPV represents the total value created by the investment, CF_t are cash flows at time t, r is the discount rate, and n is the project life. Positive NPV indicates value creation. NPV directly measures value creation in dollar terms."
Capital Asset Pricing Model for Projects,r_{project} = r_{f} + bet \times a_{project} * \text{MRP},Corporate Finance - Capital Budgeting,"This equation calculates the appropriate discount rate for a project using CAPM principles. r_project represents the project required return, r_f is the risk-free rate, beta_project measures the project's systematic risk, and MRP is the market risk premium."
Replacement Chain Analysis,Choose project with higher equivalent annual annuity,Corporate Finance - Capital Budgeting,This equation guides replacement chain analysis for mutually exclusive projects with different lives. Projects are compared by converting their NPVs to equivalent annual annuities using the WACC. This ensures fair comparison of unequal-lived investments.
Binomial Tree Up Factor,u = exp(s \times i \times g \times m \times a * s \times q \times r \times t(del \times t \times a t)),Numerical Methods,This equation calculates the up factor in a binomial tree. u represents the multiplicative factor for an up move
Binomial Tree Down Factor,d = 1 / u = exp(-s \times i \times g \times m \times a * s \times q \times r \times t(del \times t \times a t)),Numerical Methods,This equation calculates the down factor in a binomial tree. d represents the multiplicative factor for a down move
Binomial Tree Risk-Neutral Probability,p = (exp(r * del \times t \times a t) - d) / (u - d),Numerical Methods,This equation calculates the risk-neutral probability of an up move in a binomial tree. p represents the probability
Binomial Tree Option Price,Opt \times i \times o \times n = exp(-r * del \times t \times a t) * (p * Opt \times i \times o \times n_{up} + (1 - p) * Opt \times i \times o \times n_{down}),Numerical Methods,This equation calculates the option price at each node using backward induction. Option represents the discounted expected value under risk-neutral probabilities
Trinomial Tree Up Factor,u = exp(l \times a \times m \times b \times d \times a * s \times i \times g \times m \times a * s \times q \times r \times t(del \times t \times a t)),Numerical Methods,This equation calculates the up factor in a trinomial tree. u represents the multiplicative factor for an up move
Trinomial Tree Down Factor,d = exp(-l \times a \times m \times b \times d \times a * s \times i \times g \times m \times a * s \times q \times r \times t(del \times t \times a t)),Numerical Methods,This equation calculates the down factor in a trinomial tree. d represents the multiplicative factor for a down move. Trinomial trees have three branches (up
Trinomial Tree Middle Factor,m = 1,Numerical Methods,This equation defines the middle factor in a trinomial tree. m represents the multiplicative factor for no change in the underlying price. The middle branch allows for the possibility of no movement in the underlying asset
Monte Carlo Option Price,Opt \times i \times o \times n = exp(-r * T) * (1/N) * s \times u \times m_{i=1}^{N} P \times a \times y \times o \times f \times f_{i},Numerical Methods,This equation calculates the option price using Monte Carlo simulation. Option represents the discounted average payoff
Monte Carlo Standard Error,S \times E = s \times i \times g \times m \times a_{payoff} / s \times q \times r \times t(N),Numerical Methods,This equation calculates the standard error of the Monte Carlo estimate. SE represents the standard error
Quasi-Monte Carlo,E \times r \times r \times o \times r = O \times ((l \times o \times g N)^{d} / N),Numerical Methods,This equation gives the convergence rate of quasi-Monte Carlo methods. The error decreases as O((log N)^d / N) instead of O(1/sqrt(N)) for standard Monte Carlo
Longstaff-Schwartz Algorithm,C \times o \times n \times t \times i \times n \times u \times a \times t \times i \times o \times n V \times a \times l \times ue = s \times u \times m_{i=1}^{M} w_{i} * L_{i}(S_{t}),Numerical Methods,This equation defines the continuation value in the Longstaff-Schwartz algorithm for American options. Continuation Value represents the expected value of continuing rather than exercising
Least Squares Monte Carlo,LS \times M = a \times r \times g \times m \times i \times n_{b} s \times u \times m_{i=1}^{M} (D \times i \times s \times c \times o \times u \times n \times ted P \times a \times y \times o \times f \times f_{i} - s \times u \times m_{j=1}^{K} b_{j} * L_{j}(S_{t_{i}}))^{2},Numerical Methods,This equation defines the least squares problem in LSM. LSM estimates the coefficients b_j to minimize the squared error between discounted payoffs and basis function values. LSM is the standard method for pricing American options with Monte Carlo.
Newton-Raphson Method,x_{n+1} = x_{n} - f \times (x_{n}) / f'(x_{n}),Numerical Methods,This equation defines the Newton-Raphson method for root finding. x_{n+1} represents the next approximation
Bisection Method,x_{n+1} = (a_{n} + b_{n}) / 2,Numerical Methods,This equation defines the bisection method for root finding. x_{n+1} is the midpoint of the interval [a_n
Implied Volatility Newton-Raphson,s \times i \times g \times m \times a_{n+1} = s \times i \times g \times m \times a_{n} - (C \times (s \times i \times g \times m \times a_{n}) - C_{market}) / veg \times a \times (s \times i \times g \times m \times a_{n}),Numerical Methods,This equation calculates implied volatility using Newton-Raphson. sigma_{n+1} is the updated volatility
Gradient Descent,x_{n+1} = x_{n} - a \times lph \times a * n \times a \times b \times l \times a f \times (x_{n}),Numerical Methods,This equation defines gradient descent for optimization. x_{n+1} represents the next iterate
Stochastic Gradient Descent,x_{n+1} = x_{n} - a \times lph \times a_{n} * n \times a \times b \times l \times a f_{i}(x_{n}),Numerical Methods,This equation defines SGD for optimization with large datasets. x_{n+1} represents the next iterate
Levenberg-Marquardt Algorithm,(J^{T} * J + l \times a \times m \times b \times d \times a * d \times i \times a \times g \times (J^{T} * J)) * del \times t \times a = J^{T} * (y - f \times (x)),Numerical Methods,This equation defines the Levenberg-Marquardt algorithm for nonlinear least squares. J is the Jacobian
Calibration Objective Function,m \times i \times n_{theta} s \times u \times m_{i=1}^{N} w_{i} * (M \times o \times del P \times r \times i \times ce_{i}(t \times het \times a) - M \times a \times r \times ket P \times r \times i \times ce_{i})^{2},Numerical Methods,This equation defines the calibration objective function. The goal is to find model parameters theta that minimize the weighted sum of squared errors between model prices and market prices. Calibration is essential for making models match market data.
Model Risk,MR = |M \times o \times del P \times r \times i \times ce - M \times a \times r \times ket P \times r \times i \times ce| / M \times a \times r \times ket P \times r \times i \times ce,Numerical Methods,This equation calculates model risk as the percentage error between model and market prices. MR represents the model risk
Backtesting,Hi \times t Ra \times t \times i \times o = (Nu \times m \times ber o \times f C \times o \times r \times rec \times t P \times red \times i \times c \times t \times i \times o \times n \times s) / (T \times o \times t \times a \times l P \times red \times i \times c \times t \times i \times o \times n \times s),Numerical Methods,This equation calculates the hit ratio for backtesting a model. Hit Ratio represents the proportion of correct predictions. Backtesting validates model performance on historical data and is essential for model validation.
Kupiec Test,LR = -2 * l \times n((1 - a \times lph \times a)^{N - x} * a \times lph \times a^{x} / ((1 - p)^{N - x} * p^{x})),Numerical Methods,This equation defines the Kupiec test for VaR model validation. LR is the likelihood ratio statistic
Christoffersen Test,LR_{cc} = LR_{uc} + LR_{ind},Numerical Methods,This equation defines the Christoffersen test for VaR model validation. LR_cc is the combined likelihood ratio
Bootstrap Method,t \times het \times a* = f \times (X*) w \times here X* i \times s a b \times o \times o \times t \times s \times t \times r \times ap s \times a \times mple,Numerical Methods,This equation defines the bootstrap method for estimating confidence intervals. theta* is the statistic calculated from the bootstrap sample X*
Jackknife Method,t \times het \times a_{jackknife} = (1/N) * s \times u \times m_{i=1}^{N} t \times het \times a_{(-i)},Numerical Methods,This equation defines the jackknife method for bias and variance estimation. theta_jackknife is the jackknife estimate
Cross-Validation,C \times V = (1/K) * s \times u \times m_{k=1}^{K} M \times S \times E_{k},Numerical Methods,This equation defines K-fold cross-validation. CV represents the cross-validation error
Akaike Information Criterion,\text{AI} \times C = 2k - 2 * l \times n(L),Numerical Methods,This equation defines the AIC for model selection. AIC represents the Akaike Information Criterion
Bayesian Information Criterion,BI \times C = k * l \times n(N) - 2 * l \times n(L),Numerical Methods,This equation defines the BIC for model selection. BIC represents the Bayesian Information Criterion
Maximum Likelihood Estimation,t \times het \times a_{MLE} = a \times r \times g \times m \times a \times x_{theta} L \times (t \times het \times a | X),Numerical Methods,This equation defines MLE. theta_MLE represents the parameter values that maximize the likelihood L(theta | X) given data X. MLE is a fundamental method for parameter estimation in statistical models.
Method of Moments,t \times het \times a_{MM} s \times o \times lves E[X | t \times het \times a] = s \times a \times mple_{mean}(X),Numerical Methods,This equation defines the method of moments. theta_MM represents parameters that match theoretical moments to sample moments. Method of moments is simpler than MLE but less efficient for many models.
Greeks by Finite Differences,Del \times t \times a = (f \times (S + del \times t \times a S) - f \times (S - del \times t \times a S)) / (2 * del \times t \times a S),Numerical Methods,This equation calculates Delta using central finite differences. Delta represents the sensitivity of the option price to the underlying price. Finite differences are used when analytical Greeks are not available. Central differences are more accurate than forward/backward differences.
Gamma by Finite Differences,G \times a \times m \times m \times a = (f \times (S + del \times t \times a S) - 2 * f \times (S) + f \times (S - del \times t \times a S)) / (del \times t \times a S)^{2},Numerical Methods,This equation calculates Gamma using finite differences. Gamma represents the second derivative of the option price with respect to the underlying price. Finite difference Gamma requires three option price evaluations.
Adaptive Mesh Refinement,Refine grid where solution changes rapidly,Numerical Methods,This technique refines the finite difference grid in regions where the solution has high gradients (e.g.
Operator Splitting,Spl \times i \times t P \times D \times E i \times n \times t \times o s \times i \times mpler s \times u \times b-pr \times o \times b \times lem \times s,Numerical Methods,This technique splits a complex PDE into simpler sub-problems that can be solved sequentially. Operator splitting is used for multi-dimensional PDEs and PDEs with mixed derivatives
Spectral Methods,Expand solution in basis functions,Numerical Methods,This approach expands the solution in a basis of orthogonal functions (e.g.
Historical Volatility,s \times i \times g \times m \times a_{hist} = s \times q \times r \times t((1/(n-1)) * s \times u \times m_{i=1}^{n} (l \times n(S_{i}/S_{i-1}) - m \times u)^{2}),Advanced Topics,This equation calculates historical volatility from price data. sigma_hist represents the historical volatility
Exponentially Weighted Moving Average,s \times i \times g \times m \times a_{EWMA}^{2} = l \times a \times m \times b \times d \times a * s \times i \times g \times m \times a_{t-1}^{2} + (1 - l \times a \times m \times b \times d \times a) * r_{t}^{2},Advanced Topics,This equation defines the EWMA volatility model. sigma_EWMA represents the EWMA volatility estimate
Heston Correlation,E[dW_{t}^{S} * dW_{t}^{v}] = r \times h \times o * d \times t,Advanced Topics,This equation defines the correlation between asset price and volatility shocks in the Heston model. rho represents the correlation coefficient
SABR Implied Volatility,s \times i \times g \times m \times a_{BSM}(K) = (a \times lph \times a / (F^{1-beta})) * (z / x \times (z)) * (1 + ((1-bet \times a)^{2} * a \times lph \times a^{2} / (24 * F^{2-2beta}) + r \times h \times o * bet \times a * n \times u * a \times lph \times a / (4 * F^{1-beta}) + (2 - 3 * r \times h \times o^{2}) * n \times u^{2} / 24) * T),Advanced Topics,This equation gives the implied volatility under the SABR model. sigma_BSM represents the Black-Scholes implied volatility
Poisson Process,N_{t} ~ P \times o \times i \times s \times s \times o \times n \times (l \times a \times m \times b \times d \times a * t),Advanced Topics,This equation defines the Poisson process for jump arrivals. N_t represents the number of jumps by time t
Poisson Process Probability,P \times (N_{t} = n) = exp(-l \times a \times m \times b \times d \times a * t) * (l \times a \times m \times b \times d \times a * t)^{n} / n!,Advanced Topics,This equation gives the probability of n jumps occurring by time t. The Poisson distribution has mean lambda * t and variance lambda * t. The Poisson process is the standard model for discrete events like defaults or jumps in asset prices.
Compound Poisson Process,X_{t} = s \times u \times m_{i=1}^{N_{t}} Y_{i},Advanced Topics,This equation defines the compound Poisson process. X_t represents the accumulated jump size
Jump-Diffusion Model,d \times S_{t} = m \times u * S_{t} * d \times t + s \times i \times g \times m \times a * S_{t} * dW_{t} + S_{t} * dJ_{t},Advanced Topics,This equation defines the Merton jump-diffusion model. dS_t is the asset price change
Jump Component,dJ_{t} = (exp(Y) - 1) * dN_{t},Advanced Topics,This equation defines the jump component in the jump-diffusion model. Y is the log jump size (typically normal)
Merton Jump-Diffusion Solution,S_{t} = S_{0} * exp((m \times u - 0.5 * s \times i \times g \times m \times a^{2} - l \times a \times m \times b \times d \times a * (exp(m \times u_{J} + 0.5 * s \times i \times g \times m \times a_{J}^{2}) - 1)) * t + s \times i \times g \times m \times a * W_{t} + s \times u \times m_{i=1}^{N_{t}} Y_{i}),Advanced Topics,This equation gives the solution to the Merton jump-diffusion SDE. S_t represents the asset price
Kou Double Exponential Jump Model,Y_{i} ~ p * exp(-et \times a_{1}) + (1 - p) * exp(-et \times a_{2}),Advanced Topics,This equation defines the Kou double exponential jump size distribution. Y_i represents the log jump size
Variance Gamma Process,X_{t} = t \times het \times a * G_{t} + s \times i \times g \times m \times a * W_{G_{t}},Advanced Topics,This equation defines the Variance Gamma (VG) process. X_t represents the log return
Lévy Process,X_{t} = X_{0} + m \times u * t + s \times i \times g \times m \times a * W_{t} + J_{t},Advanced Topics,This equation defines a general Lévy process. X_t represents the process value
Lévy Measure,n \times u \times (d \times x) = l \times a \times m \times b \times d \times a * f_{Y}(x) d \times x,Advanced Topics,This equation defines the Lévy measure for jump processes. nu(dx) represents the intensity of jumps of size dx
Characteristic Function of Lévy Process,ph \times i \times (u) = exp(i * u * m \times u * t - 0.5 * s \times i \times g \times m \times a^{2} * u^{2} * t + t * i \times n \times teg \times r \times a \times l_{R} (exp(i * u * x) - 1 - i * u * x * I \times (|x| < 1)) * n \times u \times (d \times x)),Advanced Topics,This equation defines the characteristic function of a Lévy process. phi(u) represents the characteristic function
Fourier Transform Option Pricing,C = exp(-r * T) * (1/2pi) * i \times n \times teg \times r \times a \times l_{i * infinity}^{-i * infinity} exp(-i * u * l \times n(K)) * ps \times i \times (u) / (i * u) d \times u,Advanced Topics,This equation defines option pricing using Fourier transform methods. C represents the call option price
Super-Replication Price,V_{super} = i \times n \times f_{hedge} E_{Q}[hed \times ge pa \times y \times o \times f \times f],Advanced Topics,This equation defines the super-replication price. V_super represents the minimum cost of a hedging strategy that dominates the payoff under all scenarios. In incomplete markets
Sub-Replication Price,V_{sub} = s \times up_{hedge} E_{Q}[hed \times ge pa \times y \times o \times f \times f],Advanced Topics,This equation defines the sub-replication price. V_sub represents the maximum value of a hedging strategy that is dominated by the payoff under all scenarios. Sub-replication provides a lower bound on the option price.
No-Arbitrage Price Interval,V_{sub} <= V_{market} <= V_{super},Advanced Topics,This equation defines the no-arbitrage price interval in incomplete markets. The market price must lie between the sub-replication and super-replication prices. This interval can be wide in highly incomplete markets
Utility-Based Pricing,V = s \times up_{consumption} E[U \times (c \times o \times n \times s \times u \times mpt \times i \times o \times n)],Advanced Topics,This equation defines utility-based pricing. V represents the value maximizing expected utility U of consumption
Indifference Pricing,I \times n \times d \times i \times f \times feren \times ce P \times r \times i \times ce = E[U \times (W + pa \times y \times o \times f \times f - pr \times i \times ce)] - E[U \times (W)],Advanced Topics,This equation defines the indifference price. The indifference price is the amount that makes the investor indifferent between holding the derivative and not holding it. Indifference pricing depends on the investor's utility function U and initial wealth W.
Convex Risk Measure,r \times h \times o \times (X) = s \times up_{Q in Q} (E_{Q}[-X] - a \times lph \times a \times (Q)),Advanced Topics,This equation defines a convex risk measure. rho(X) represents the risk measure
Ambiguity Aversion,V = i \times n \times f_{Q in Q} E_{Q}[pa \times y \times o \times f \times f] + ph \times i \times (Q),Advanced Topics,This equation defines pricing under model uncertainty (ambiguity aversion). V represents the value
Good-Deal Bounds,t \times het \times a_{min} <= t \times het \times a <= t \times het \times a_{max},Advanced Topics,This equation defines the good-deal bounds on the market price of risk theta. The bounds restrict the set of equivalent martingale measures to those that are not too extreme. Good-deal bounds narrow the no-arbitrage price interval by excluding unrealistic pricing measures.
Minimal Martingale Measure,dW_{t}^{Q} = dW_{t}^{P} - (s \times i \times g \times m \times a_{t} / s \times i \times g \times m \times a^{2}) * dW_{t}^{P},Advanced Topics,This equation defines the minimal martingale measure. The minimal martingale measure is the equivalent martingale measure that is closest to the physical measure in terms of relative entropy. It is used when the market price of risk is not uniquely defined.
Föllmer-Schweizer Decomposition,X_{t} = M_{t} + A_{t},Advanced Topics,This equation defines the Föllmer-Schweizer decomposition. X_t represents the discounted payoff
Mean-Variance Hedging,m \times i \times n E[(P \times a \times y \times o \times f \times f_{T} - Hed \times ge_{T})^{2}],Advanced Topics,This equation defines mean-variance hedging. The objective is to minimize the mean-squared hedging error between the payoff and the hedge portfolio. Mean-variance hedging is the optimal quadratic hedging strategy in incomplete markets.
Quadratic Hedging,Hed \times ge = del \times t \times a_{t} * S_{t} + V_{t},Advanced Topics,This equation defines quadratic hedging with a traded asset S_t and a residual value V_t. The hedge portfolio minimizes the mean-squared hedging error. Quadratic hedging is widely used when perfect hedging is impossible.
Market Price of Model Risk,l \times a \times m \times b \times d \times a_{model} = (V_{model} - V_{true}) / s \times i \times g \times m \times a_{model},Advanced Topics,This equation defines the market price of model risk. lambda_model represents the Sharpe ratio of model risk
Model Uncertainty,V = E_{Q}[pa \times y \times o \times f \times f] + l \times a \times m \times b \times d \times a * M \times o \times delRi \times s \times k,Advanced Topics,This equation incorporates model risk into pricing. V represents the risk-adjusted value
Capitalization Rate,C \times ap Ra \times te = \text{NOI} / P \times r \times oper \times t \times y V \times a \times l \times ue,Alternative Investments - Real Estate,"This equation calculates the capitalization rate for real estate. Cap Rate represents the initial yield on a property, NOI is net operating income, and Property Value is the purchase price or market value. Cap rate is used to compare different properties and determine if an investment is attractive based on current income."
Net Operating Income,\text{NOI} = E \times f \times fec \times t \times ive G \times r \times o \times s \times s I \times n \times c \times o \times me - Oper \times a \times t \times i \times n \times g E \times xpen \times ses,Alternative Investments - Real Estate,This equation calculates net operating income for real estate. NOI represents the income generated by a property after operating expenses but before debt service and taxes. Effective Gross Income includes rent and other income minus vacancy and collection losses.
Effective Gross Income,\text{EGI} = P \times o \times ten \times t \times i \times a \times l G \times r \times o \times s \times s I \times n \times c \times o \times me - V \times a \times c \times a \times n \times c \times y a \times n \times d C \times o \times l \times lec \times t \times i \times o \times n Lo \times s \times ses,Alternative Investments - Real Estate,This equation calculates effective gross income for real estate. EGI represents the actual income collected from tenants after accounting for vacancy and collection losses. Potential Gross Income is the income if all units were occupied at full rent.
Gross Rent Multiplier,\text{GRM} = P \times r \times oper \times t \times y P \times r \times i \times ce / An \times n \times u \times a \times l G \times r \times o \times s \times s Ren \times t,Alternative Investments - Real Estate,"This equation calculates the gross rent multiplier for real estate. GRM represents how many years of gross rent would be needed to pay for the property. A lower GRM indicates a potentially better investment, though this is a rough metric that doesn't account for expenses."
Cash-on-Cash Return,\text{CoC} = An \times n \times u \times a \times l C \times a \times s \times h F \times l \times o \times w / T \times o \times t \times a \times l C \times a \times s \times h I \times nves \times ted,Alternative Investments - Real Estate,"This equation calculates cash-on-cash return for real estate. CoC represents the annual return on the actual cash invested, Annual Cash Flow is after all expenses and debt service, and Total Cash Invested includes down payment and closing costs."
Capital Recovery Factor,\text{CRF} = r * (1 + r)^{n} / ((1 + r)^{n} - 1),Alternative Investments - Real Estate,"This equation calculates the capital recovery factor for mortgage amortization. CRF represents the mortgage payment as a percentage of the loan amount, r is the periodic interest rate, and n is the number of periods. This factor is used in real estate finance calculations."
